gwcode,year,groups,elf,excluded_groups_count,excluded_groups_pop,inpower_groups_count,inpower_groups_pop,regaut_groups_count,regaut_group_pop,excluded_groups_shift,inpower_groups_shift,excluded_groups_count_diff,excluded_groups_pop_diff,inpower_groups_count_diff,inpower_groups_pop_diff
540,2000,5,0.2374,4,0.62,1,0.26,0,0,0,0,0,0,0,0
540,2001,5,0.2374,4,0.62,1,0.26,0,0,0,0,0,0,0,0
540,2002,5,0.2374,4,0.62,1,0.26,0,0,0,0,0,0,0,0
540,2003,5,0.2374,4,0.62,1,0.26,0,0,0,0,0,0,0,0
540,2004,5,0.2374,4,0.62,1,0.26,0,0,0,0,0,0,0,0
540,2005,5,0.2374,4,0.62,1,0.26,0,0,0,0,0,0,0,0
540,2006,5,0.2374,4,0.62,1,0.26,0,0,0,0,0,0,0,0
540,2007,5,0.2374,4,0.62,1,0.26,0,0,0,0,0,0,0,0
540,2008,5,0.2374,4,0.62,1,0.26,0,0,0,0,0,0,0,0
540,2009,5,0.2374,4,0.62,1,0.26,0,0,0,0,0,0,0,0
540,2010,5,0.2374,4,0.62,1,0.26,0,0,0,0,0,0,0,0
540,2011,5,0.2374,4,0.62,1,0.26,0,0,0,0,0,0,0,0
540,2012,5,0.2374,4,0.62,1,0.26,0,0,0,0,0,0,0,0
540,2013,5,0.2374,4,0.62,1,0.26,0,0,0,0,0,0,0,0
540,2014,5,0.2374,4,0.62,1,0.26,0,0,0,0,0,0,0,0
540,2015,5,0.2374,4,0.62,1,0.26,0,0,0,0,0,0,0,0
540,2016,5,0.2374,4,0.62,1,0.26,0,0,0,0,0,0,0,0
540,2017,5,0.2374,4,0.62,1,0.26,0,0,0,0,0,0,0,0
540,2018,5,0.2374,4,0.62,1,0.26,0,0,0,0,0,0,0,0
540,2019,5,0.2374,4,0.62,1,0.26,0,0,0,0,0,0,0,0
541,1975,3,0.09646199999999999,1,0.098,2,0.354,0,0,0,0,0,0,0,0
541,1976,3,0.09646199999999999,1,0.098,2,0.354,0,0,0,0,0,0,0,0
541,1977,3,0.09646199999999999,1,0.098,2,0.354,0,0,0,0,0,0,0,0
541,1978,3,0.09646199999999999,1,0.098,2,0.354,0,0,0,0,0,0,0,0
541,1979,3,0.09646199999999999,1,0.098,2,0.354,0,0,0,0,0,0,0,0
541,1980,3,0.09646199999999999,1,0.098,2,0.354,0,0,0,0,0,0,0,0
541,1981,3,0.09646199999999999,1,0.098,2,0.354,0,0,0,0,0,0,0,0
541,1982,3,0.09646199999999999,1,0.098,2,0.354,0,0,0,0,0,0,0,0
541,1983,3,0.09646199999999999,1,0.098,2,0.354,0,0,0,0,0,0,0,0
541,1984,3,0.09646199999999999,1,0.098,2,0.354,0,0,0,0,0,0,0,0
541,1985,3,0.09646199999999999,1,0.098,2,0.354,0,0,0,0,0,0,0,0
541,1986,3,0.09646199999999999,1,0.098,2,0.354,0,0,0,0,0,0,0,0
541,1987,3,0.09646199999999999,1,0.098,2,0.354,0,0,0,0,0,0,0,0
541,1988,3,0.09646199999999999,1,0.098,2,0.354,0,0,0,0,0,0,0,0
541,1989,3,0.09646199999999999,1,0.098,2,0.354,0,0,0,0,0,0,0,0
541,1990,3,0.09646199999999999,1,0.098,2,0.354,0,0,0,0,0,0,0,0
541,1991,3,0.09646199999999999,1,0.098,2,0.354,0,0,0,0,0,0,0,0
541,1992,3,0.09646199999999999,1,0.098,2,0.354,0,0,0,0,0,0,0,0
541,1993,3,0.09646199999999999,1,0.098,2,0.354,0,0,0,0,0,0,0,0
541,1994,3,0.09646199999999999,1,0.098,2,0.354,0,0,0,0,0,0,0,0
541,1995,3,0.09646199999999999,1,0.098,2,0.354,0,0,0,0,0,0,0,0
541,1996,3,0.09646199999999999,1,0.098,2,0.354,0,0,0,0,0,0,0,0
541,1997,3,0.09646199999999999,1,0.098,2,0.354,0,0,0,0,0,0,0,0
541,1998,3,0.09646199999999999,1,0.098,2,0.354,0,0,0,0,0,0,0,0
541,1999,3,0.09646199999999999,1,0.098,2,0.354,0,0,0,0,0,0,0,0
541,2000,3,0.09646199999999999,1,0.098,2,0.354,0,0,0,0,0,0,0,0
541,2001,3,0.09646199999999999,1,0.098,2,0.354,0,0,0,0,0,0,0,0
541,2002,3,0.09646199999999999,1,0.098,2,0.354,0,0,0,0,0,0,0,0
541,2003,3,0.09646199999999999,1,0.098,2,0.354,0,0,0,0,0,0,0,0
541,2004,3,0.09646199999999999,1,0.098,2,0.354,0,0,0,0,0,0,0,0
541,2005,3,0.09646199999999999,1,0.098,2,0.354,0,0,0,0,0,0,0,0
541,2006,3,0.09646199999999999,1,0.098,2,0.354,0,0,0,0,0,0,0,0
541,2007,3,0.09646199999999999,1,0.098,2,0.354,0,0,0,0,0,0,0,0
541,2008,3,0.09646199999999999,1,0.098,2,0.354,0,0,0,0,0,0,0,0
541,2009,3,0.09646199999999999,1,0.098,2,0.354,0,0,0,0,0,0,0,0
541,2010,3,0.09646199999999999,1,0.098,2,0.354,0,0,0,0,0,0,0,0
541,2011,3,0.09646199999999999,1,0.098,2,0.354,0,0,0,0,0,0,0,0
541,2012,3,0.09646199999999999,1,0.098,2,0.354,0,0,0,0,0,0,0,0
541,2013,3,0.09646199999999999,1,0.098,2,0.354,0,0,0,0,0,0,0,0
541,2014,3,0.09646199999999999,1,0.098,2,0.354,0,0,0,0,0,0,0,0
541,2015,3,0.09646199999999999,1,0.098,2,0.354,0,0,0,0,0,0,0,0
541,2016,3,0.09646199999999999,1,0.098,2,0.354,0,0,0,0,0,0,0,0
541,2017,3,0.09646199999999999,1,0.098,2,0.354,0,0,0,0,0,0,0,0
541,2018,3,0.09646199999999999,1,0.098,2,0.354,0,0,0,0,0,0,0,0
541,2019,3,0.09646199999999999,1,0.098,2,0.354,0,0,0,0,0,0,0,0
551,1964,7,0.2974,0,0,7,1,0,0,0,0,0,0,0,0
551,1965,7,0.2974,0,0,7,1,0,0,0,0,0,0,0,0
551,1966,7,0.2974,0,0,7,1,0,0,0,0,0,0,0,0
551,1967,7,0.2974,0,0,7,1,0,0,0,0,0,0,0,0
551,1968,7,0.2974,0,0,7,1,0,0,0,0,0,0,0,0
551,1969,7,0.2974,0,0,7,1,0,0,0,0,0,0,0,0
551,1970,7,0.2974,0,0,7,1,0,0,0,0,0,0,0,0
551,1971,7,0.2974,0,0,7,1,0,0,0,0,0,0,0,0
551,1972,7,0.2974,0,0,7,1,0,0,0,0,0,0,0,0
551,1973,7,0.2974,0,0,7,1,0,0,0,0,0,0,0,0
551,1974,7,0.2974,0,0,7,1,0,0,0,0,0,0,0,0
551,1975,7,0.2974,0,0,7,1,0,0,0,0,0,0,0,0
551,1976,7,0.2974,0,0,7,1,0,0,0,0,0,0,0,0
551,1977,7,0.2974,0,0,7,1,0,0,0,0,0,0,0,0
551,1978,7,0.2974,0,0,7,1,0,0,0,0,0,0,0,0
551,1979,7,0.2974,0,0,7,1,0,0,0,0,0,0,0,0
551,1980,7,0.2974,0,0,7,1,0,0,0,0,0,0,0,0
551,1981,7,0.2974,0,0,7,1,0,0,0,0,0,0,0,0
551,1982,7,0.2974,0,0,7,1,0,0,0,0,0,0,0,0
551,1983,7,0.2974,0,0,7,1,0,0,0,0,0,0,0,0
551,1984,7,0.2974,0,0,7,1,0,0,0,0,0,0,0,0
551,1985,7,0.2974,0,0,7,1,0,0,0,0,0,0,0,0
551,1986,7,0.2974,0,0,7,1,0,0,0,0,0,0,0,0
551,1987,7,0.2974,0,0,7,1,0,0,0,0,0,0,0,0
551,1988,7,0.2974,0,0,7,1,0,0,0,0,0,0,0,0
551,1989,7,0.2974,0,0,7,1,0,0,0,0,0,0,0,0
551,1990,7,0.2974,0,0,7,1,0,0,0,0,0,0,0,0
551,1991,7,0.2974,0,0,7,1,0,0,0,0,0,0,0,0
551,1992,7,0.2974,0,0,7,1,0,0,0,0,0,0,0,0
551,1993,7,0.2974,0,0,7,1,0,0,0,0,0,0,0,0
551,1994,7,0.2974,0,0,7,1,0,0,0,0,0,0,0,0
551,1995,7,0.2974,0,0,7,1,0,0,0,0,0,0,0,0
551,1996,7,0.2974,0,0,7,1,0,0,0,0,0,0,0,0
551,1997,7,0.2974,0,0,7,1,0,0,0,0,0,0,0,0
551,1998,7,0.2974,0,0,7,1,0,0,0,0,0,0,0,0
551,1999,7,0.2974,0,0,7,1,0,0,0,0,0,0,0,0
551,2000,7,0.2974,0,0,7,1,0,0,0,0,0,0,0,0
551,2001,7,0.2974,0,0,7,1,0,0,0,0,0,0,0,0
551,2002,7,0.2974,0,0,7,1,0,0,0,0,0,0,0,0
551,2003,7,0.2974,0,0,7,1,0,0,0,0,0,0,0,0
551,2004,7,0.2974,0,0,7,1,0,0,0,0,0,0,0,0
551,2005,7,0.2974,0,0,7,1,0,0,0,0,0,0,0,0
551,2006,7,0.2974,0,0,7,1,0,0,0,0,0,0,0,0
551,2007,7,0.2974,0,0,7,1,0,0,0,0,0,0,0,0
551,2008,7,0.2974,0,0,7,1,0,0,0,0,0,0,0,0
551,2009,7,0.2974,0,0,7,1,0,0,0,0,0,0,0,0
551,2010,7,0.2974,0,0,7,1,0,0,0,0,0,0,0,0
551,2011,7,0.2974,0,0,7,1,0,0,0,0,0,0,0,0
551,2012,7,0.2974,0,0,7,1,0,0,0,0,0,0,0,0
551,2013,7,0.2974,0,0,7,1,0,0,0,0,0,0,0,0
551,2014,7,0.2974,0,0,7,1,0,0,0,0,0,0,0,0
551,2015,7,0.2974,0,0,7,1,0,0,0,0,0,0,0,0
551,2016,7,0.2974,0,0,7,1,0,0,0,0,0,0,0,0
551,2017,7,0.2974,0,0,7,1,0,0,0,0,0,0,0,0
551,2018,7,0.2974,0,0,7,1,0,0,0,0,0,0,0,0
551,2019,7,0.2974,1,0.12,6,0.88,0,0,1,1,1,0.12,-1,-0.12
552,1965,2,0.9418,1,0.97,1,0.03,0,0,0,0,0,0,0,0
552,1966,2,0.9418,1,0.97,1,0.03,0,0,0,0,0,0,0,0
552,1967,2,0.9418,1,0.97,1,0.03,0,0,0,0,0,0,0,0
552,1968,2,0.9418,1,0.97,1,0.03,0,0,0,0,0,0,0,0
552,1969,2,0.9418,1,0.97,1,0.03,0,0,0,0,0,0,0,0
552,1970,2,0.9418,1,0.97,1,0.03,0,0,0,0,0,0,0,0
552,1971,2,0.9418,1,0.97,1,0.03,0,0,0,0,0,0,0,0
552,1972,2,0.9418,1,0.97,1,0.03,0,0,0,0,0,0,0,0
552,1973,2,0.9418,1,0.97,1,0.03,0,0,0,0,0,0,0,0
552,1974,2,0.9418,1,0.97,1,0.03,0,0,0,0,0,0,0,0
552,1975,2,0.9418,1,0.97,1,0.03,0,0,0,0,0,0,0,0
552,1976,2,0.9418,1,0.97,1,0.03,0,0,0,0,0,0,0,0
552,1977,2,0.9418,1,0.97,1,0.03,0,0,0,0,0,0,0,0
552,1978,2,0.9418,1,0.97,1,0.03,0,0,0,0,0,0,0,0
552,1979,2,0.9418,1,0.97,1,0.03,0,0,0,0,0,0,0,0
552,1980,2,0.9418,1,0.97,1,0.03,0,0,0,0,0,0,0,0
552,1981,2,0.9418,1,0.97,1,0.03,0,0,0,0,0,0,0,0
552,1982,3,0.6338,0,0,3,1,0,0,1,1,-1,-0.97,2,0.97
552,1983,3,0.6338,0,0,3,1,0,0,0,0,0,0,0,0
552,1984,4,0.5894,2,0.23,2,0.77,0,0,1,1,2,0.23,-1,-0.22999999999999998
552,1985,4,0.5894,2,0.23,2,0.77,0,0,0,0,0,0,0,0
552,1986,4,0.5894,2,0.23,2,0.77,0,0,0,0,0,0,0,0
552,1987,4,0.5894,2,0.23,2,0.77,0,0,0,0,0,0,0,0
552,1988,4,0.5894,2,0.23,2,0.77,0,0,0,0,0,0,0,0
552,1989,4,0.5894,2,0.23,2,0.77,0,0,0,0,0,0,0,0
552,1990,5,0.4308,2,0.16,3,0.84,0,0,0,1,0,-0.07,1,0.06999999999999995
552,1991,5,0.4308,2,0.16,3,0.84,0,0,0,0,0,0,0,0
552,1992,5,0.4308,2,0.16,3,0.84,0,0,0,0,0,0,0,0
552,1993,5,0.4308,2,0.16,3,0.84,0,0,0,0,0,0,0,0
552,1994,3,0.6338,0,0,3,1,0,0,1,0,-2,-0.16,0,0.16000000000000003
552,1995,3,0.6338,0,0,3,1,0,0,0,0,0,0,0,0
552,1996,3,0.6338,0,0,3,1,0,0,0,0,0,0,0,0
552,1997,3,0.6338,0,0,3,1,0,0,0,0,0,0,0,0
552,1998,3,0.6338,0,0,3,1,0,0,0,0,0,0,0,0
552,1999,3,0.6338,0,0,3,1,0,0,0,0,0,0,0,0
552,2000,3,0.6338,0,0,3,1,0,0,0,0,0,0,0,0
552,2001,3,0.6338,0,0,3,1,0,0,0,0,0,0,0,0
552,2002,3,0.633,2,0.21000000000000002,1,0.77,0,0,1,1,2,0.21000000000000002,-2,-0.22999999999999998
552,2003,3,0.633,2,0.21000000000000002,1,0.77,0,0,0,0,0,0,0,0
552,2004,3,0.633,2,0.21000000000000002,1,0.77,0,0,0,0,0,0,0,0
552,2005,3,0.633,2,0.21000000000000002,1,0.77,0,0,0,0,0,0,0,0
552,2006,3,0.633,2,0.21000000000000002,1,0.77,0,0,0,0,0,0,0,0
552,2007,3,0.633,2,0.21000000000000002,1,0.77,0,0,0,0,0,0,0,0
552,2008,3,0.633,2,0.21000000000000002,1,0.77,0,0,0,0,0,0,0,0
552,2009,3,0.633,2,0.21000000000000002,1,0.77,0,0,0,0,0,0,0,0
552,2010,3,0.633,2,0.21000000000000002,1,0.77,0,0,0,0,0,0,0,0
552,2011,3,0.633,1,0.01,2,0.97,0,0,1,1,-1,-0.2,1,0.19999999999999996
552,2012,3,0.633,1,0.01,2,0.97,0,0,0,0,0,0,0,0
552,2013,3,0.6920999999999999,1,0.01,2,0.96,0,0,0,0,0,0,0,-0.010000000000000009
552,2014,3,0.6920999999999999,1,0.01,2,0.96,0,0,0,0,0,0,0,0
552,2015,3,0.6920999999999999,1,0.01,2,0.96,0,0,0,0,0,0,0,0
552,2016,3,0.6920999999999999,1,0.01,2,0.96,0,0,0,0,0,0,0,0
552,2017,3,0.6920999999999999,1,0.01,2,0.96,0,0,0,0,0,0,0,0
552,2018,3,0.6920999999999999,1,0.01,2,0.96,0,0,0,0,0,0,0,0
552,2019,3,0.6920999999999999,1,0.01,2,0.96,0,0,0,0,0,0,0,0
553,1964,3,0.39120000000000005,2,0.6000000000000001,1,0.4,0,0,0,0,0,0,0,0
553,1965,3,0.39120000000000005,2,0.6000000000000001,1,0.4,0,0,0,0,0,0,0,0
553,1966,3,0.39120000000000005,2,0.6000000000000001,1,0.4,0,0,0,0,0,0,0,0
553,1967,3,0.39120000000000005,2,0.6000000000000001,1,0.4,0,0,0,0,0,0,0,0
553,1968,3,0.39120000000000005,2,0.6000000000000001,1,0.4,0,0,0,0,0,0,0,0
553,1969,3,0.39120000000000005,2,0.6000000000000001,1,0.4,0,0,0,0,0,0,0,0
553,1970,3,0.39120000000000005,2,0.6000000000000001,1,0.4,0,0,0,0,0,0,0,0
553,1971,3,0.39120000000000005,2,0.6000000000000001,1,0.4,0,0,0,0,0,0,0,0
553,1972,3,0.39120000000000005,2,0.6000000000000001,1,0.4,0,0,0,0,0,0,0,0
553,1973,3,0.39120000000000005,2,0.6000000000000001,1,0.4,0,0,0,0,0,0,0,0
553,1974,3,0.39120000000000005,2,0.6000000000000001,1,0.4,0,0,0,0,0,0,0,0
553,1975,3,0.39120000000000005,2,0.6000000000000001,1,0.4,0,0,0,0,0,0,0,0
553,1976,3,0.39120000000000005,2,0.6000000000000001,1,0.4,0,0,0,0,0,0,0,0
553,1977,3,0.39120000000000005,2,0.6000000000000001,1,0.4,0,0,0,0,0,0,0,0
553,1978,3,0.39120000000000005,2,0.6000000000000001,1,0.4,0,0,0,0,0,0,0,0
553,1979,3,0.39120000000000005,2,0.6000000000000001,1,0.4,0,0,0,0,0,0,0,0
553,1980,3,0.39120000000000005,2,0.6000000000000001,1,0.4,0,0,0,0,0,0,0,0
553,1981,3,0.39120000000000005,2,0.6000000000000001,1,0.4,0,0,0,0,0,0,0,0
553,1982,3,0.39120000000000005,2,0.6000000000000001,1,0.4,0,0,0,0,0,0,0,0
553,1983,3,0.39120000000000005,2,0.6000000000000001,1,0.4,0,0,0,0,0,0,0,0
553,1984,3,0.39120000000000005,2,0.6000000000000001,1,0.4,0,0,0,0,0,0,0,0
553,1985,3,0.39120000000000005,2,0.6000000000000001,1,0.4,0,0,0,0,0,0,0,0
553,1986,3,0.39120000000000005,2,0.6000000000000001,1,0.4,0,0,0,0,0,0,0,0
553,1987,3,0.39120000000000005,2,0.6000000000000001,1,0.4,0,0,0,0,0,0,0,0
553,1988,3,0.39120000000000005,2,0.6000000000000001,1,0.4,0,0,0,0,0,0,0,0
553,1989,3,0.39120000000000005,2,0.6000000000000001,1,0.4,0,0,0,0,0,0,0,0
553,1990,3,0.39120000000000005,2,0.6000000000000001,1,0.4,0,0,0,0,0,0,0,0
553,1991,3,0.39120000000000005,2,0.6000000000000001,1,0.4,0,0,0,0,0,0,0,0
553,1992,3,0.39120000000000005,2,0.6000000000000001,1,0.4,0,0,0,0,0,0,0,0
553,1993,3,0.39120000000000005,2,0.6000000000000001,1,0.4,0,0,0,0,0,0,0,0
553,1994,3,0.39120000000000005,2,0.6000000000000001,1,0.4,0,0,0,0,0,0,0,0
553,1995,3,0.39120000000000005,2,0.6000000000000001,1,0.4,0,0,0,0,0,0,0,0
553,1996,3,0.39120000000000005,2,0.6000000000000001,1,0.4,0,0,0,0,0,0,0,0
553,1997,3,0.39120000000000005,0,0,3,1,0,0,1,1,-2,-0.6000000000000001,2,0.6
553,1998,3,0.39120000000000005,0,0,3,1,0,0,0,0,0,0,0,0
553,1999,3,0.39120000000000005,0,0,3,1,0,0,0,0,0,0,0,0
553,2000,3,0.39120000000000005,0,0,3,1,0,0,0,0,0,0,0,0
553,2001,3,0.39120000000000005,0,0,3,1,0,0,0,0,0,0,0,0
553,2002,3,0.39120000000000005,0,0,3,1,0,0,0,0,0,0,0,0
553,2003,3,0.39120000000000005,0,0,3,1,0,0,0,0,0,0,0,0
553,2004,3,0.39120000000000005,0,0,3,1,0,0,0,0,0,0,0,0
553,2005,3,0.39120000000000005,0,0,3,1,0,0,0,0,0,0,0,0
553,2006,3,0.39120000000000005,0,0,3,1,0,0,0,0,0,0,0,0
553,2007,3,0.39120000000000005,0,0,3,1,0,0,0,0,0,0,0,0
553,2008,3,0.39120000000000005,0,0,3,1,0,0,0,0,0,0,0,0
553,2009,3,0.39120000000000005,0,0,3,1,0,0,0,0,0,0,0,0
553,2010,3,0.39120000000000005,0,0,3,1,0,0,0,0,0,0,0,0
553,2011,3,0.39120000000000005,0,0,3,1,0,0,0,0,0,0,0,0
553,2012,3,0.39120000000000005,0,0,3,1,0,0,0,0,0,0,0,0
553,2013,3,0.39120000000000005,0,0,3,1,0,0,0,0,0,0,0,0
553,2014,3,0.39120000000000005,0,0,3,1,0,0,0,0,0,0,0,0
553,2015,3,0.39120000000000005,0,0,3,1,0,0,0,0,0,0,0,0
553,2016,3,0.39120000000000005,0,0,3,1,0,0,0,0,0,0,0,0
553,2017,3,0.39120000000000005,0,0,3,1,0,0,0,0,0,0,0,0
553,2018,3,0.39120000000000005,0,0,3,1,0,0,0,0,0,0,0,0
553,2019,3,0.39120000000000005,0,0,3,1,0,0,0,0,0,0,0,0
560,1946,5,0.608125,4,0.9500000000000001,1,0.045,0,0,0,0,0,0,0,0
560,1947,5,0.608125,4,0.9500000000000001,1,0.045,0,0,0,0,0,0,0,0
560,1948,5,0.608125,4,0.9500000000000001,1,0.045,0,0,0,0,0,0,0,0
560,1949,5,0.608125,4,0.9500000000000001,1,0.045,0,0,0,0,0,0,0,0
560,1950,5,0.608125,4,0.915,1,0.08,0,0,0,0,0,-0.03500000000000003,0,0.035
560,1951,5,0.608125,4,0.915,1,0.08,0,0,0,0,0,0,0,0
560,1952,5,0.608125,4,0.915,1,0.08,0,0,0,0,0,0,0,0
560,1953,5,0.608125,4,0.915,1,0.08,0,0,0,0,0,0,0,0
560,1954,5,0.608125,4,0.915,1,0.08,0,0,0,0,0,0,0,0
560,1955,5,0.608125,4,0.915,1,0.08,0,0,0,0,0,0,0,0
560,1956,5,0.608125,4,0.915,1,0.08,0,0,0,0,0,0,0,0
560,1957,5,0.608125,4,0.915,1,0.08,0,0,0,0,0,0,0,0
560,1958,5,0.608125,4,0.915,1,0.08,0,0,0,0,0,0,0,0
560,1959,5,0.608125,4,0.915,1,0.08,0,0,0,0,0,0,0,0
560,1960,5,0.608125,4,0.915,1,0.08,0,0,0,0,0,0,0,0
560,1961,5,0.608125,4,0.915,1,0.08,0,0,0,0,0,0,0,0
560,1962,5,0.608125,4,0.915,1,0.08,0,0,0,0,0,0,0,0
560,1963,5,0.608125,4,0.915,1,0.08,0,0,0,0,0,0,0,0
560,1964,5,0.608125,4,0.915,1,0.08,0,0,0,0,0,0,0,0
560,1965,5,0.608125,4,0.915,1,0.08,0,0,0,0,0,0,0,0
560,1966,5,0.608125,4,0.915,1,0.08,0,0,0,0,0,0,0,0
560,1967,5,0.608125,4,0.915,1,0.08,0,0,0,0,0,0,0,0
560,1968,5,0.608125,4,0.915,1,0.08,0,0,0,0,0,0,0,0
560,1969,5,0.608125,4,0.915,1,0.08,0,0,0,0,0,0,0,0
560,1970,5,0.608125,4,0.915,1,0.08,0,0,0,0,0,0,0,0
560,1971,5,0.608125,4,0.915,1,0.08,0,0,0,0,0,0,0,0
560,1972,5,0.608125,4,0.915,1,0.08,0,0,0,0,0,0,0,0
560,1973,5,0.608125,4,0.915,1,0.08,0,0,0,0,0,0,0,0
560,1974,5,0.608125,4,0.915,1,0.08,0,0,0,0,0,0,0,0
560,1975,5,0.608125,4,0.915,1,0.08,0,0,0,0,0,0,0,0
560,1976,5,0.608125,4,0.915,1,0.08,0,0,0,0,0,0,0,0
560,1977,5,0.608125,4,0.915,1,0.08,0,0,0,0,0,0,0,0
560,1978,5,0.608125,4,0.915,1,0.08,0,0,0,0,0,0,0,0
560,1979,5,0.608125,4,0.915,1,0.08,0,0,0,0,0,0,0,0
560,1980,5,0.608125,4,0.915,1,0.08,0,0,0,0,0,0,0,0
560,1981,5,0.608125,4,0.915,1,0.08,0,0,0,0,0,0,0,0
560,1982,5,0.608125,4,0.915,1,0.08,0,0,0,0,0,0,0,0
560,1983,5,0.608125,4,0.915,1,0.08,0,0,0,0,0,0,0,0
560,1984,5,0.608125,4,0.915,1,0.08,0,0,0,0,0,0,0,0
560,1985,5,0.608125,4,0.915,1,0.08,0,0,0,0,0,0,0,0
560,1986,5,0.608125,4,0.915,1,0.08,0,0,0,0,0,0,0,0
560,1987,5,0.608125,4,0.915,1,0.08,0,0,0,0,0,0,0,0
560,1988,5,0.608125,4,0.915,1,0.08,0,0,0,0,0,0,0,0
560,1989,5,0.608125,4,0.915,1,0.08,0,0,0,0,0,0,0,0
560,1990,5,0.608125,4,0.915,1,0.08,0,0,0,0,0,0,0,0
560,1991,5,0.608125,4,0.915,1,0.08,0,0,0,0,0,0,0,0
560,1992,5,0.608125,4,0.915,1,0.08,0,0,0,0,0,0,0,0
560,1993,5,0.608125,4,0.915,1,0.08,0,0,0,0,0,0,0,0
560,1994,5,0.608125,4,0.915,1,0.08,0,0,0,0,0,0,0,0
560,1995,5,0.608125,4,0.915,1,0.08,0,0,0,0,0,0,0,0
560,1996,5,0.608125,4,0.915,1,0.08,0,0,0,0,0,0,0,0
560,1997,14,0.12427504,1,2e-4,13,0.985,0,0,1,1,-3,-0.9148000000000001,12,0.905
560,1998,14,0.12427504,1,2e-4,13,0.985,0,0,0,0,0,0,0,0
560,1999,14,0.12427504,1,2e-4,13,0.985,0,0,0,0,0,0,0,0
560,2000,14,0.12427504,1,2e-4,13,0.985,0,0,0,0,0,0,0,0
560,2001,14,0.12427504,1,2e-4,13,0.985,0,0,0,0,0,0,0,0
560,2002,14,0.12427504,1,2e-4,13,0.985,0,0,0,0,0,0,0,0
560,2003,14,0.12427504,1,2e-4,13,0.985,0,0,0,0,0,0,0,0
560,2004,14,0.12427504,1,2e-4,13,0.985,0,0,0,0,0,0,0,0
560,2005,14,0.12427504,1,2e-4,13,0.985,0,0,0,0,0,0,0,0
560,2006,14,0.12427504,1,2e-4,13,0.985,0,0,0,0,0,0,0,0
560,2007,14,0.12427504,1,2e-4,13,0.985,0,0,0,0,0,0,0,0
560,2008,14,0.12427504,1,2e-4,13,0.985,0,0,0,0,0,0,0,0
560,2009,14,0.12427504,1,2e-4,13,0.985,0,0,0,0,0,0,0,0
560,2010,14,0.12427504,1,2e-4,13,0.985,0,0,0,0,0,0,0,0
560,2011,14,0.12427504,1,2e-4,13,0.985,0,0,0,0,0,0,0,0
560,2012,14,0.12427504,1,2e-4,13,0.985,0,0,0,0,0,0,0,0
560,2013,14,0.12427504,1,2e-4,13,0.985,0,0,0,0,0,0,0,0
560,2014,14,0.12427504,1,2e-4,13,0.985,0,0,0,0,0,0,0,0
560,2015,14,0.12427504,1,2e-4,13,0.985,0,0,0,0,0,0,0,0
560,2016,14,0.12427504,1,2e-4,13,0.985,0,0,0,0,0,0,0,0
560,2017,14,0.12427504,1,2e-4,13,0.985,0,0,0,0,0,0,0,0
560,2018,14,0.12427504,1,2e-4,13,0.985,0,0,0,0,0,0,0,0
560,2019,14,0.12427504,1,2e-4,13,0.985,0,0,0,0,0,0,0,0
565,1990,12,0.273667,4,0.093,8,0.878,0,0,0,0,0,0,0,0
565,1991,12,0.273667,4,0.093,8,0.878,0,0,0,0,0,0,0,0
565,1992,12,0.273667,4,0.093,8,0.878,0,0,0,0,0,0,0,0
565,1993,12,0.273667,4,0.093,8,0.878,0,0,0,0,0,0,0,0
565,1994,12,0.273667,4,0.093,8,0.878,0,0,0,0,0,0,0,0
565,1995,12,0.273667,4,0.093,8,0.878,0,0,0,0,0,0,0,0
565,1996,12,0.273667,4,0.093,8,0.878,0,0,0,0,0,0,0,0
565,1997,12,0.273667,4,0.093,8,0.878,0,0,0,0,0,0,0,0
565,1998,12,0.273667,4,0.093,8,0.878,0,0,0,0,0,0,0,0
565,1999,12,0.273667,4,0.093,8,0.878,0,0,0,0,0,0,0,0
565,2000,12,0.273667,4,0.093,8,0.878,0,0,0,0,0,0,0,0
565,2001,12,0.273667,4,0.093,8,0.878,0,0,0,0,0,0,0,0
565,2002,12,0.273667,4,0.093,8,0.878,0,0,0,0,0,0,0,0
565,2003,12,0.273667,4,0.093,8,0.878,0,0,0,0,0,0,0,0
565,2004,12,0.273667,4,0.093,8,0.878,0,0,0,0,0,0,0,0
565,2005,12,0.273667,4,0.093,8,0.878,0,0,0,0,0,0,0,0
565,2006,12,0.273667,4,0.093,8,0.878,0,0,0,0,0,0,0,0
565,2007,12,0.273667,4,0.093,8,0.878,0,0,0,0,0,0,0,0
565,2008,12,0.273667,4,0.093,8,0.878,0,0,0,0,0,0,0,0
565,2009,12,0.273667,4,0.093,8,0.878,0,0,0,0,0,0,0,0
565,2010,12,0.273667,4,0.093,8,0.878,0,0,0,0,0,0,0,0
565,2011,12,0.273667,4,0.093,8,0.878,0,0,0,0,0,0,0,0
565,2012,12,0.273667,4,0.093,8,0.878,0,0,0,0,0,0,0,0
565,2013,12,0.273667,4,0.093,8,0.878,0,0,0,0,0,0,0,0
565,2014,12,0.273667,4,0.093,8,0.878,0,0,0,0,0,0,0,0
565,2015,12,0.273667,4,0.093,8,0.878,0,0,0,0,0,0,0,0
565,2016,12,0.273667,4,0.093,8,0.878,0,0,0,0,0,0,0,0
565,2017,12,0.273667,4,0.093,8,0.878,0,0,0,0,0,0,0,0
565,2018,12,0.273667,4,0.093,8,0.878,0,0,0,0,0,0,0,0
