gwcode,year,infmort,infmort_yearadj,infmort_imputed
500,1967,119.4,0.37623255425437024,FALSE
500,1968,117.7,0.37968117774711396,FALSE
500,1969,116.1,0.3936286562909845,FALSE
500,1970,114.8,0.4197698946000133,FALSE
500,1971,114.1,0.457413653608978,FALSE
500,1972,113.9,0.49829279129845017,FALSE
500,1973,114.3,0.559699629546741,FALSE
500,1974,115.3,0.6052050806326671,FALSE
500,1975,116.8,0.6511807414854401,FALSE
500,1976,118.8,0.7426356824201091,FALSE
500,1977,121.1,0.838934888035016,FALSE
500,1978,123.4,0.9516842992633345,FALSE
500,1979,125.4,1.0570681064023166,FALSE
500,1980,126.7,1.1519810109273316,FALSE
500,1981,127.5,1.2435120678200147,FALSE
500,1982,126.8,1.2959416807566837,FALSE
500,1983,124.8,1.3173509959212786,FALSE
500,1984,122.1,1.3245069700082541,FALSE
500,1985,119.4,1.3198599534481246,FALSE
500,1986,117.3,1.323799641978567,FALSE
500,1987,115.4,1.3273964050352873,FALSE
500,1988,113.9,1.3368814079138216,FALSE
500,1989,112.4,1.3437768930346703,FALSE
500,1990,110.6,1.3466853841406103,FALSE
500,1991,108.6,1.4059369721176727,FALSE
500,1992,106.3,1.4041186705329702,FALSE
500,1993,103.9,1.3868793074614556,FALSE
500,1994,101.8,1.3692295839890427,FALSE
500,1995,100.1,1.3571909029826112,FALSE
500,1996,98.8,1.3718184099912163,FALSE
500,1997,97.6,1.3914589126268015,FALSE
500,1998,96.2,1.4046637500349586,FALSE
500,1999,94.2,1.406688930453216,FALSE
500,2000,91.7,1.4063555513375683,FALSE
500,2001,88.4,1.3847838156121257,FALSE
500,2002,84.7,1.347374934745552,FALSE
500,2003,80.6,1.3086862630067897,FALSE
500,2004,76.1,1.2530832143243482,FALSE
500,2005,71.5,1.1888976292223474,FALSE
500,2006,67.1,1.137115896876333,FALSE
500,2007,63.1,1.0737519087522645,FALSE
500,2008,59.3,1.0135301086125612,FALSE
500,2009,55.8,0.9545870964494888,FALSE
500,2010,53,0.92292010610637,FALSE
500,2011,50.2,0.855081119850063,FALSE
500,2012,47.7,0.8369990924095726,FALSE
500,2013,44.6,0.7718930294827995,FALSE
500,2014,42.7,0.7493187940645257,FALSE
500,2015,40.4,0.7037431687347859,FALSE
500,2016,38.6,0.6756156018276572,FALSE
500,2017,36.8,0.6417495174690893,FALSE
500,2018,35.2,0.6136668921580636,FALSE
500,2019,33.8,0.5936210954829705,FALSE
501,1963,109.7,0.06546134482682414,FALSE
501,1964,106.4,0.0432719734736598,FALSE
501,1965,103.7,0.03183206804638838,FALSE
501,1966,101.6,0.042709866940418194,FALSE
501,1967,99.9,0.05198157746729772,FALSE
501,1968,98.2,0.04866728126562125,FALSE
501,1969,96.6,0.05691338437724892,FALSE
501,1970,94.9,0.06980896775217624,FALSE
501,1971,93.1,0.07910052508740899,FALSE
501,1972,91.3,0.08478428872597384,FALSE
501,1973,89.3,0.09502002129372761,FALSE
501,1974,87.2,0.08016949825196429,FALSE
501,1975,85,0.049249349254128494,FALSE
501,1976,82.6,0.046715922839168936,FALSE
501,1977,80.1,0.037191234568864556,FALSE
501,1978,77.6,0.03825760503192582,FALSE
501,1979,75,0.033010702213350035,FALSE
501,1980,72.6,0.030931902924068368,FALSE
501,1981,70.4,0.0340727469973571,FALSE
501,1982,68.4,0.036622222574197554,FALSE
501,1983,66.6,0.041182755495095265,FALSE
501,1984,65.2,0.059477412264671535,FALSE
501,1985,64.1,0.07399627069696071,FALSE
501,1986,63.4,0.09492463278646322,FALSE
501,1987,63.3,0.12709992198132014,FALSE
501,1988,63.7,0.1692044066398651,FALSE
501,1989,64.7,0.22447546135385782,FALSE
501,1990,66.1,0.2897129484412865,FALSE
501,1991,67.7,0.39775184781909134,FALSE
501,1992,69.4,0.4855543337255006,FALSE
501,1993,70.7,0.5516469791418919,FALSE
501,1994,71.7,0.6044947304371282,FALSE
501,1995,72,0.6379988118927321,FALSE
501,1996,71.7,0.6671569820599956,FALSE
501,1997,70.7,0.6803026687801429,FALSE
501,1998,69.5,0.6875923370506505,FALSE
501,1999,67.8,0.6845425936912616,FALSE
501,2000,65.9,0.6838127725576161,FALSE
501,2001,63.7,0.6757423511506931,FALSE
501,2002,61.3,0.6570035792136477,FALSE
501,2003,58.6,0.6387158307510175,FALSE
501,2004,55.7,0.6114592880606893,FALSE
501,2005,52.8,0.5807363243585931,FALSE
501,2006,49.6,0.5483120421535621,FALSE
501,2007,46.7,0.5037890958190515,FALSE
501,2008,44.2,0.47194085709240996,FALSE
501,2009,41.4,0.42258553925447195,FALSE
501,2010,39.9,0.42210764480085905,FALSE
501,2011,38.6,0.40385263860808807,FALSE
501,2012,37.4,0.4186990832202253,FALSE
501,2013,36.8,0.44499585910207884,FALSE
501,2014,35.8,0.45152220181694785,FALSE
501,2015,34.7,0.45062048902608587,FALSE
501,2016,33.3,0.433549271744511,FALSE
501,2017,32.4,0.43528302013288017,FALSE
501,2018,31.8,0.4499964169756145,FALSE
501,2019,30.6,0.43537549503063167,FALSE
510,1961,143.7,0.4919437807267001,FALSE
510,1962,142.5,0.5263490951389431,FALSE
510,1963,141.3,0.5557152994410295,FALSE
510,1964,140,0.5690460863338003,FALSE
510,1965,138.6,0.5855594718680054,FALSE
510,1966,136.8,0.6172539851771425,FALSE
510,1967,134.9,0.6339705101620432,FALSE
510,1968,133,0.6393997734479775,FALSE
510,1969,131.1,0.6526404039169349,FALSE
510,1970,129.2,0.6730079522185487,FALSE
510,1971,127.4,0.6970119683393052,FALSE
510,1972,125.5,0.7105360935037919,FALSE
510,1973,123.5,0.7307017253838499,FALSE
