gwcode,year,for_year,outcome,observed,p
900,2012,2013,failed,0,0
910,2012,2013,failed,0,0.1285
920,2012,2013,failed,0,0
940,2012,2013,failed,0,0.018166666666666668
950,2012,2013,failed,0,0.016833333333333336
2,2013,2014,failed,0,0.002821522921522921
20,2013,2014,failed,0,7.142857142857142e-5
40,2013,2014,failed,0,0.006026623376623378
41,2013,2014,failed,0,0.029673024198024197
42,2013,2014,failed,0,0.006541666666666666
51,2013,2014,failed,0,0
52,2013,2014,failed,0,0
53,2013,2014,failed,0,0
70,2013,2014,failed,0,0.014209637584637584
90,2013,2014,failed,0,0.037159676434676436
91,2013,2014,failed,0,0.032041561216561223
92,2013,2014,failed,0,0.019038755688755682
93,2013,2014,failed,0,0.017801989676989673
94,2013,2014,failed,0,7.692307692307693e-5
95,2013,2014,failed,0,5.670995670995671e-4
100,2013,2014,failed,0,0.006313802863802863
101,2013,2014,failed,0,0.06470223942723946
110,2013,2014,failed,0,0.0026
115,2013,2014,failed,0,0.022454179154179153
130,2013,2014,failed,0,0.027956793206793205
135,2013,2014,failed,0,0.00918157120657121
140,2013,2014,failed,0,0.04777364579864578
145,2013,2014,failed,0,0.022283430458430457
150,2013,2014,failed,0,0.016056549006549004
155,2013,2014,failed,0,0
160,2013,2014,failed,0,0.012615365190365192
165,2013,2014,failed,0,0.002611111111111112
200,2013,2014,failed,0,5e-4
205,2013,2014,failed,0,0
210,2013,2014,failed,0,7.142857142857142e-5
211,2013,2014,failed,0,0
212,2013,2014,failed,0,2.936507936507936e-4
220,2013,2014,failed,0,0.001
225,2013,2014,failed,0,0
230,2013,2014,failed,0,0.001125
235,2013,2014,failed,0,8.333333333333333e-5
260,2013,2014,failed,0,0
290,2013,2014,failed,0,0
305,2013,2014,failed,0,0
310,2013,2014,failed,0,0
316,2013,2014,failed,0,1.7142857142857143e-4
317,2013,2014,failed,0,0.001176923076923077
325,2013,2014,failed,0,0
338,2013,2014,failed,0,0
339,2013,2014,failed,0,0.005117915417915418
340,2013,2014,failed,0,0.0018468975468975471
341,2013,2014,failed,0,0.002371428571428572
343,2013,2014,failed,0,0.011469200244200242
344,2013,2014,failed,0,0
346,2013,2014,failed,0,9.642857142857143e-4
349,2013,2014,failed,0,3.333333333333333e-4
350,2013,2014,failed,0,4.5e-4
352,2013,2014,failed,0,0
355,2013,2014,failed,0,0
359,2013,2014,failed,0,0.002037878787878788
360,2013,2014,failed,0,9.090909090909092e-5
365,2013,2014,failed,0,0.012176837051837051
366,2013,2014,failed,0,0.001
367,2013,2014,failed,0,0
368,2013,2014,failed,0,0
369,2013,2014,failed,0,0.00798311410811411
370,2013,2014,failed,0,0.006250321900321899
371,2013,2014,failed,0,0.006241425241425241
372,2013,2014,failed,0,8.40909090909091e-4
373,2013,2014,failed,0,0.01653534798534798
375,2013,2014,failed,0,9.090909090909092e-5
380,2013,2014,failed,0,0
385,2013,2014,failed,0,0
390,2013,2014,failed,0,0
395,2013,2014,failed,0,0
402,2013,2014,failed,0,0.0011602564102564101
404,2013,2014,failed,0,0.1314911865911866
411,2013,2014,failed,0,0.010695102120102119
420,2013,2014,failed,0,0.015825258075258072
432,2013,2014,failed,0,0.10519409479409479
433,2013,2014,failed,0,0.014405494505494503
434,2013,2014,failed,0,0.0037437229437229432
435,2013,2014,failed,0,0.06188062215562219
436,2013,2014,failed,0,0.026938500388500382
437,2013,2014,failed,0,0.010193142968142967
438,2013,2014,failed,0,0.0635470723720724
439,2013,2014,failed,0,0.0035132034632034625
450,2013,2014,failed,0,0.009152960927960927
451,2013,2014,failed,0,0.03209121711621712
452,2013,2014,failed,0,0.0012173992673992673
461,2013,2014,failed,0,0.006702644577644576
471,2013,2014,failed,0,0.029139690864690856
475,2013,2014,failed,0,0.07100307192807198
481,2013,2014,failed,0,0.023081721056721054
482,2013,2014,failed,0,0.06681298423798425
483,2013,2014,failed,0,0.0617649711399712
484,2013,2014,failed,0,0.026750099900099904
490,2013,2014,failed,0,0.046308533133533156
500,2013,2014,failed,0,0.015088716838716838
501,2013,2014,failed,0,0.023744175269175268
510,2013,2014,failed,0,0.004605128205128204
516,2013,2014,failed,0,0.02499113941613941
517,2013,2014,failed,0,0.01249302364302364
520,2013,2014,failed,0,0.07801939449439446
522,2013,2014,failed,0,0.013597288822288821
530,2013,2014,failed,0,0.011034138084138084
531,2013,2014,failed,0,0.015027164502164502
540,2013,2014,failed,0,0.012182559107559107
541,2013,2014,failed,0,0.0016611111111111113
551,2013,2014,failed,0,0.01735176212676212
552,2013,2014,failed,0,0.01750445942945943
553,2013,2014,failed,0,0.013287745587745588
560,2013,2014,failed,0,6.845238095238096e-4
565,2013,2014,failed,0,0.00908763736263736
570,2013,2014,failed,1,0.02602363747363747
571,2013,2014,failed,0,0.0016587301587301585
572,2013,2014,failed,0,0.011189224664224662
580,2013,2014,failed,0,0.07240531968031971
581,2013,2014,failed,0,0.023924941724941726
590,2013,2014,failed,0,0.0014
600,2013,2014,failed,0,0.0029366522366522365
615,2013,2014,failed,0,0.013017740592740593
616,2013,2014,failed,0,0.008804145854145854
620,2013,2014,failed,0,0.044010475635475624
625,2013,2014,failed,0,0.11127132034632037
626,2013,2014,failed,0,0.05016095293595296
630,2013,2014,failed,0,0.0073311521811521806
640,2013,2014,failed,0,0.011776098901098899
645,2013,2014,failed,0,0.027252972027972014
651,2013,2014,failed,0,0.1653795787545787
652,2013,2014,failed,0,0.12924045399045406
660,2013,2014,failed,0,0.016919064269064265
663,2013,2014,failed,0,0.0038084415584415587
666,2013,2014,failed,0,0.0012026307026307026
670,2013,2014,failed,0,0.005659509934509934
678,2013,2014,failed,0,0.06167788600288601
690,2013,2014,failed,0,3.25e-4
692,2013,2014,failed,0,0.024752758352758347
694,2013,2014,failed,0,0.02466905594405594
696,2013,2014,failed,0,0.0013066849816849816
698,2013,2014,failed,0,0.02757334054834054
700,2013,2014,failed,0,0.04723866133866136
701,2013,2014,failed,0,0.011511574536574538
702,2013,2014,failed,0,0.00854357586857587
703,2013,2014,failed,0,0.001352258852258852
704,2013,2014,failed,0,0.011268154068154065
705,2013,2014,failed,0,0.0047361693861693865
710,2013,2014,failed,0,0.004739957264957265
712,2013,2014,failed,0,6.818181818181819e-4
731,2013,2014,failed,0,0.021369971694971693
732,2013,2014,failed,0,0.0018511655011655011
740,2013,2014,failed,0,7.142857142857142e-5
750,2013,2014,failed,0,0.01623501221001221
760,2013,2014,failed,0,0.002
770,2013,2014,failed,0,0.024293445443445437
771,2013,2014,failed,0,0.04297894882894883
775,2013,2014,failed,0,0.01702358474858475
780,2013,2014,failed,0,0.0020645604395604393
781,2013,2014,failed,0,0.07209658119658119
790,2013,2014,failed,0,0.014940087690087688
800,2013,2014,failed,0,0.03635452047952048
811,2013,2014,failed,0,0.013089027639027641
812,2013,2014,failed,0,0.007736935286935286
816,2013,2014,failed,0,0.005429051504051505
820,2013,2014,failed,0,1.6666666666666666e-4
830,2013,2014,failed,0,0.00289484126984127
840,2013,2014,failed,0,0.0033680208680208676
850,2013,2014,failed,0,0.003792063492063492
860,2013,2014,failed,0,0.005836163836163836
900,2013,2014,failed,0,0.0013333333333333333
910,2013,2014,failed,0,0.10325516705516707
920,2013,2014,failed,0,0
940,2013,2014,failed,0,0.008417560217560219
950,2013,2014,failed,0,0.019009440559440562
2,2014,2015,failed,0,0.003529195555140224
20,2014,2015,failed,0,0
40,2014,2015,failed,0,0.0047930232196564835
41,2014,2015,failed,0,0.019420452344363327
42,2014,2015,failed,0,0.0069830885724320125
51,2014,2015,failed,0,4.04992131658681e-4
52,2014,2015,failed,0,1.4439665590449535e-4
53,2014,2015,failed,0,2.817379117113371e-4
70,2014,2015,failed,0,0.00822326678477493
90,2014,2015,failed,0,0.012005770955038509
91,2014,2015,failed,0,0.021377930275349045
92,2014,2015,failed,0,0.01954908648993431
93,2014,2015,failed,0,0.010300249077711978
94,2014,2015,failed,0,5.846221286068752e-4
95,2014,2015,failed,0,0.0018805194476080168
100,2014,2015,failed,0,0.0037867353447171366
101,2014,2015,failed,0,0.03264737687034348
110,2014,2015,failed,0,0.0017239563267891433
115,2014,2015,failed,0,0.01716673548545012
130,2014,2015,failed,0,0.01800850835594971
135,2014,2015,failed,0,0.011220494858523599
140,2014,2015,failed,0,0.020786504530186947
145,2014,2015,failed,0,0.013548004289749572
150,2014,2015,failed,0,0.010571739120267785
155,2014,2015,failed,0,3.3687184919035414e-4
160,2014,2015,failed,0,0.010158995743213346
165,2014,2015,failed,0,0.0019248332303642617
200,2014,2015,failed,0,3.3041174026304636e-4
205,2014,2015,failed,0,2.4393090569561157e-5
210,2014,2015,failed,0,1.6569934550260022e-4
211,2014,2015,failed,0,2.1752267838065365e-4
212,2014,2015,failed,0,0.005103768062440213
220,2014,2015,failed,0,5.2387088183422e-4
225,2014,2015,failed,0,2.667523683995238e-4
230,2014,2015,failed,0,7.271272378312941e-4
235,2014,2015,failed,0,4.656836755791232e-4
260,2014,2015,failed,0,2.385798868342764e-4
290,2014,2015,failed,0,3.2126892351153313e-4
305,2014,2015,failed,0,6.0606060606060605e-5
310,2014,2015,failed,0,0.0023715329767440264
316,2014,2015,failed,0,2.995658271164669e-4
317,2014,2015,failed,0,2.668149767828532e-4
325,2014,2015,failed,0,5.639345372906088e-4
338,2014,2015,failed,0,0.003093155696433981
339,2014,2015,failed,0,0.0051413227386457845
340,2014,2015,failed,0,0.008360692195451451
341,2014,2015,failed,0,0.0018140739810250468
343,2014,2015,failed,0,0.006029985166457158
344,2014,2015,failed,0,9.939514394456912e-5
346,2014,2015,failed,0,0.003378002611582352
349,2014,2015,failed,0,1.8768006792068215e-4
350,2014,2015,failed,0,6.641078758043606e-4
352,2014,2015,failed,0,3.459624590576971e-5
355,2014,2015,failed,0,3.3512715495259893e-4
359,2014,2015,failed,0,0.0018383941871271206
360,2014,2015,failed,0,0.0018266816339460308
365,2014,2015,failed,0,0.006653479853543669
366,2014,2015,failed,0,3.0953487418444313e-4
367,2014,2015,failed,0,2.1033087804546858e-4
368,2014,2015,failed,0,8.064516129032258e-6
369,2014,2015,failed,0,0.08576164132784571
370,2014,2015,failed,0,0.003387002007690898
371,2014,2015,failed,0,0.005598218623442385
372,2014,2015,failed,0,0.0023587064749458417
373,2014,2015,failed,0,0.008646628427174145
375,2014,2015,failed,0,6.951515955153552e-5
380,2014,2015,failed,0,3.398771625975359e-4
385,2014,2015,failed,0,1.533494289651164e-4
390,2014,2015,failed,0,3.588206345092443e-4
395,2014,2015,failed,0,3.703913397952713e-5
402,2014,2015,failed,0,0.001017210916935573
404,2014,2015,failed,0,0.06576052688124362
411,2014,2015,failed,0,0.01202698813360617
420,2014,2015,failed,0,0.010922553433651984
432,2014,2015,failed,0,0.05017278631772788
433,2014,2015,failed,0,0.0117564479879493
434,2014,2015,failed,0,0.007332139285840525
435,2014,2015,failed,0,0.032214872110074254
436,2014,2015,failed,0,0.014351044329717995
437,2014,2015,failed,0,0.007549364246206844
438,2014,2015,failed,0,0.041050669162104876
439,2014,2015,failed,1,0.0873275629295018
450,2014,2015,failed,0,0.007688026586132723
451,2014,2015,failed,0,0.019470632093923586
452,2014,2015,failed,0,0.0041718786300297935
461,2014,2015,failed,0,0.015291533471080029
471,2014,2015,failed,0,0.01242870477945193
475,2014,2015,failed,0,0.029775282413448106
481,2014,2015,failed,0,0.008809904132290573
482,2014,2015,failed,0,0.04641570289468899
483,2014,2015,failed,0,0.040809629369325966
484,2014,2015,failed,0,0.017383083362959732
490,2014,2015,failed,0,0.0323065679249823
500,2014,2015,failed,0,0.008793391589476939
501,2014,2015,failed,0,0.011959027742003045
510,2014,2015,failed,0,0.0021158591594184523
516,2014,2015,failed,1,0.017257916357280547
517,2014,2015,failed,0,0.010213815609705301
520,2014,2015,failed,0,0.04419098974551155
522,2014,2015,failed,0,0.0068123047847888675
530,2014,2015,failed,0,0.023388200796341605
531,2014,2015,failed,0,0.012329978295682682
540,2014,2015,failed,0,0.014098578201670407
541,2014,2015,failed,0,0.0036538474217880524
551,2014,2015,failed,0,0.014695532937458506
552,2014,2015,failed,0,0.006166485235046737
553,2014,2015,failed,0,0.008108822327768564
560,2014,2015,failed,0,0.0021005095549177346
565,2014,2015,failed,0,0.006242400873347018
570,2014,2015,failed,0,0.10788943261929376
571,2014,2015,failed,0,0.0023718446355579285
572,2014,2015,failed,0,0.00774657626775953
580,2014,2015,failed,0,0.019807002875629212
581,2014,2015,failed,0,0.023371587444956498
590,2014,2015,failed,0,0.0021469456123186957
600,2014,2015,failed,0,0.0068210390256021715
615,2014,2015,failed,0,0.008339868411298357
616,2014,2015,failed,0,0.012626911296945582
620,2014,2015,failed,0,0.024950987329239952
625,2014,2015,failed,0,0.04579986671833693
626,2014,2015,failed,0,0.029494714135499055
630,2014,2015,failed,0,0.006690938523153247
640,2014,2015,failed,0,0.014701784850129759
645,2014,2015,failed,0,0.022119125121756903
651,2014,2015,failed,0,0.07391315479526259
652,2014,2015,failed,0,0.04705149014817658
660,2014,2015,failed,0,0.00918478489412906
663,2014,2015,failed,0,0.004180251332974948
666,2014,2015,failed,0,0.0012611628071973135
670,2014,2015,failed,0,0.004860193244800406
678,2014,2015,failed,0,0.03953783185118606
690,2014,2015,failed,0,0.002887165358207986
692,2014,2015,failed,0,0.015208773249985232
694,2014,2015,failed,0,0.013300173612254306
696,2014,2015,failed,0,0.006557941791185405
698,2014,2015,failed,0,0.021239140588234437
700,2014,2015,failed,0,0.028022033274862995
701,2014,2015,failed,0,0.0062034500456364635
702,2014,2015,failed,0,0.005741226245670312
703,2014,2015,failed,0,0.00184589897020402
704,2014,2015,failed,0,0.013183843926366425
705,2014,2015,failed,0,0.0033339467104865905
710,2014,2015,failed,0,0.006162812197143374
712,2014,2015,failed,0,0.0011792507859787608
731,2014,2015,failed,0,0.012358787578574447
732,2014,2015,failed,0,0.001871581668665012
740,2014,2015,failed,0,2.004462122504587e-4
750,2014,2015,failed,0,0.0037490244221356868
760,2014,2015,failed,0,0.0033470190558990334
770,2014,2015,failed,0,0.01677728839431006
771,2014,2015,failed,0,0.014397344330597759
775,2014,2015,failed,0,0.014807304726594996
780,2014,2015,failed,0,0.0031537146210182856
781,2014,2015,failed,0,0.028346262172527968
790,2014,2015,failed,0,0.009466572619901303
800,2014,2015,failed,0,0.10598656025841817
811,2014,2015,failed,0,0.01147068500308501
812,2014,2015,failed,0,0.006584562042890548
816,2014,2015,failed,0,0.0021112810343678875
820,2014,2015,failed,0,8.272844566193597e-4
830,2014,2015,failed,0,0.0022382770067160703
840,2014,2015,failed,0,0.010717128184958968
850,2014,2015,failed,0,0.0047533069371691345
860,2014,2015,failed,0,0.013987101148239308
900,2014,2015,failed,0,9.91655904200491e-4
910,2014,2015,failed,0,0.03799569297721919
920,2014,2015,failed,0,7.707012353089316e-5
940,2014,2015,failed,0,0.01468074900659871
950,2014,2015,failed,0,0.021868750181053682
2,2015,2016,failed,0,0.0010762626262626263
20,2015,2016,failed,0,0
40,2015,2016,failed,0,0.008438694638694639
41,2015,2016,failed,0,0.04447191974691976
42,2015,2016,failed,0,0.0029492424242424237
51,2015,2016,failed,0,0.001
52,2015,2016,failed,0,0
53,2015,2016,failed,0,0
70,2015,2016,failed,0,3.333333333333333e-4
90,2015,2016,failed,0,0.04646997724497727
91,2015,2016,failed,0,0.027666761016761014
92,2015,2016,failed,0,0.026330636030636026
93,2015,2016,failed,0,0.023740109890109884
94,2015,2016,failed,0,1.4285714285714284e-4
95,2015,2016,failed,0,1.25e-4
100,2015,2016,failed,0,0.0038014652014652013
101,2015,2016,failed,0,0.08696116383616387
110,2015,2016,failed,0,0
115,2015,2016,failed,0,0.023694264069264063
130,2015,2016,failed,0,0.015402292152292153
135,2015,2016,failed,0,0.007575907425907426
140,2015,2016,failed,0,0.02432598790098788
145,2015,2016,failed,0,0.007259271284271285
150,2015,2016,failed,0,0.029671780996780996
155,2015,2016,failed,0,0
160,2015,2016,failed,0,0.004574242424242424
165,2015,2016,failed,0,0
200,2015,2016,failed,0,0
205,2015,2016,failed,0,0
210,2015,2016,failed,0,0
211,2015,2016,failed,0,0
212,2015,2016,failed,0,0.011288492063492063
220,2015,2016,failed,0,0
225,2015,2016,failed,0,0
230,2015,2016,failed,0,0
235,2015,2016,failed,0,0
260,2015,2016,failed,0,0
290,2015,2016,failed,0,0
305,2015,2016,failed,0,0
310,2015,2016,failed,0,0
316,2015,2016,failed,0,0
317,2015,2016,failed,0,0
325,2015,2016,failed,0,0
338,2015,2016,failed,0,5.833333333333333e-4
339,2015,2016,failed,0,0.0035788461538461534
340,2015,2016,failed,0,0.006424145299145299
341,2015,2016,failed,0,0.0012
343,2015,2016,failed,0,0.012339632589632589
344,2015,2016,failed,0,0
346,2015,2016,failed,0,2.857142857142857e-4
349,2015,2016,failed,0,6.190476190476191e-4
350,2015,2016,failed,0,0
352,2015,2016,failed,0,0.0012857142857142856
355,2015,2016,failed,0,0
359,2015,2016,failed,0,0.003719114219114219
360,2015,2016,failed,0,0
365,2015,2016,failed,0,0.007408857808857808
366,2015,2016,failed,0,0
367,2015,2016,failed,0,0
368,2015,2016,failed,0,0
369,2015,2016,failed,0,0.03496681096681096
370,2015,2016,failed,0,0.0032262626262626265
371,2015,2016,failed,0,0.007833441558441559
372,2015,2016,failed,0,0
373,2015,2016,failed,0,0.011483830058830058
375,2015,2016,failed,0,0
380,2015,2016,failed,0,0
385,2015,2016,failed,0,0
390,2015,2016,failed,0,0
395,2015,2016,failed,0,0
402,2015,2016,failed,0,1.5384615384615385e-4
404,2015,2016,failed,0,0.07887729492729496
411,2015,2016,failed,0,0.015242074592074592
420,2015,2016,failed,0,0.010616866466866466
432,2015,2016,failed,0,0.03357079864579862
433,2015,2016,failed,0,0.004096339771339771
434,2015,2016,failed,0,0.01834536852036852
435,2015,2016,failed,0,0.023308691308691308
436,2015,2016,failed,0,0.012827711177711176
437,2015,2016,failed,0,0.006558857808857808
438,2015,2016,failed,0,0.03674796592296591
439,2015,2016,failed,0,0.2431759934509935
450,2015,2016,failed,0,0.008226695526695528
451,2015,2016,failed,0,0.012747702297702298
452,2015,2016,failed,0,0.005651659451659453
461,2015,2016,failed,0,0.004945970695970696
471,2015,2016,failed,0,0.028617929292929296
475,2015,2016,failed,0,0.033220390720390715
481,2015,2016,failed,0,0.009970959595959597
482,2015,2016,failed,0,0.14054266011766012
483,2015,2016,failed,0,0.09180512543012549
484,2015,2016,failed,0,0.025987126762126757
490,2015,2016,failed,0,0.04499786879786881
500,2015,2016,failed,0,0.01681169663669663
501,2015,2016,failed,0,0.005822219447219445
510,2015,2016,failed,0,0.0017999999999999997
516,2015,2016,failed,0,0.10269034854034857
517,2015,2016,failed,0,0.01922772227772228
520,2015,2016,failed,0,0.03952406759906759
522,2015,2016,failed,0,0.010149239649239652
530,2015,2016,failed,0,0.0040318181818181816
531,2015,2016,failed,0,0.012655877455877455
540,2015,2016,failed,0,0.0051509379509379494
541,2015,2016,failed,0,0.0036337412587412587
551,2015,2016,failed,0,0.009083363858363858
552,2015,2016,failed,0,0.010505158730158727
553,2015,2016,failed,0,0.011732631257631259
560,2015,2016,failed,0,0.006350000000000001
565,2015,2016,failed,0,0.01794115884115884
570,2015,2016,failed,0,0.1602888972138973
571,2015,2016,failed,0,3.076923076923077e-4
572,2015,2016,failed,0,0.0047305555555555556
580,2015,2016,failed,0,0.007651681651681653
581,2015,2016,failed,0,0.012204179154179155
590,2015,2016,failed,0,0.0019523809523809522
600,2015,2016,failed,0,0.0028864468864468864
615,2015,2016,failed,0,0.006677428127428126
616,2015,2016,failed,0,0.007076923076923077
620,2015,2016,failed,0,0.015991144966144972
625,2015,2016,failed,0,0.051670931845931856
626,2015,2016,failed,0,0.04438696026196027
630,2015,2016,failed,0,9.111111111111112e-4
640,2015,2016,failed,1,0.007836122211122211
645,2015,2016,failed,0,0.020780186480186476
651,2015,2016,failed,0,0.07210228382728386
652,2015,2016,failed,0,0.07373758741258746
660,2015,2016,failed,0,0.026698384948384942
663,2015,2016,failed,0,0.0013678321678321677
666,2015,2016,failed,0,0
670,2015,2016,failed,0,0.004088492063492064
678,2015,2016,failed,0,0.04179474136974137
690,2015,2016,failed,0,0.0016428571428571427
692,2015,2016,failed,0,0.014519527694527691
694,2015,2016,failed,0,0.006829942279942279
696,2015,2016,failed,0,0.005661951936951936
698,2015,2016,failed,0,0.017985972360972356
700,2015,2016,failed,0,0.02437107892107892
701,2015,2016,failed,0,0.0010187229437229437
702,2015,2016,failed,0,0.002029761904761905
703,2015,2016,failed,0,0.0021666666666666666
704,2015,2016,failed,0,0.005597727272727272
705,2015,2016,failed,0,0.0016761904761904763
710,2015,2016,failed,0,0.004835858585858586
712,2015,2016,failed,0,0
731,2015,2016,failed,0,0.0035883449883449886
732,2015,2016,failed,0,0
740,2015,2016,failed,0,0
750,2015,2016,failed,0,0.012986616161616163
760,2015,2016,failed,0,5.909090909090909e-4
770,2015,2016,failed,0,0.011770454545454544
771,2015,2016,failed,0,0.023199192474192467
775,2015,2016,failed,0,0.009753576978576978
780,2015,2016,failed,0,6e-4
781,2015,2016,failed,0,0.018220892995892992
790,2015,2016,failed,0,0.0023603535353535353
800,2015,2016,failed,0,0.08555003052503056
811,2015,2016,failed,0,0.007568986568986569
812,2015,2016,failed,0,0.006841941391941392
816,2015,2016,failed,0,3.557692307692308e-4
820,2015,2016,failed,0,7.692307692307693e-5
830,2015,2016,failed,0,0.0018633699633699634
840,2015,2016,failed,0,0.01811237096237096
850,2015,2016,failed,0,0.01398030303030303
860,2015,2016,failed,0,0.014778515928515926
900,2015,2016,failed,0,0
910,2015,2016,failed,0,0.02961956376956378
920,2015,2016,failed,0,0
940,2015,2016,failed,0,0.004025
950,2015,2016,failed,0,0.022222041847041848
2,2016,2017,failed,0,0.002
20,2016,2017,failed,0,0
40,2016,2017,failed,0,0.015
41,2016,2017,failed,0,0.047
42,2016,2017,failed,0,0.003
51,2016,2017,failed,0,0
52,2016,2017,failed,0,0.001
53,2016,2017,failed,0,0
70,2016,2017,failed,0,0.001
90,2016,2017,failed,0,0.042
91,2016,2017,failed,0,0.016
92,2016,2017,failed,0,0.022
93,2016,2017,failed,0,0.004
94,2016,2017,failed,0,0
95,2016,2017,failed,0,0
100,2016,2017,failed,0,0.006
101,2016,2017,failed,0,0.049
110,2016,2017,failed,0,0.001
115,2016,2017,failed,0,0.007
130,2016,2017,failed,0,0.012
135,2016,2017,failed,0,0.003
140,2016,2017,failed,0,0.032
145,2016,2017,failed,0,0.009
150,2016,2017,failed,0,0.051
155,2016,2017,failed,0,0
160,2016,2017,failed,0,0.047
165,2016,2017,failed,0,0
200,2016,2017,failed,0,0
205,2016,2017,failed,0,0
210,2016,2017,failed,0,0
211,2016,2017,failed,0,0
212,2016,2017,failed,0,0.006
220,2016,2017,failed,0,0
225,2016,2017,failed,0,0
230,2016,2017,failed,0,0.002
235,2016,2017,failed,0,0.008
260,2016,2017,failed,0,0
290,2016,2017,failed,0,0
305,2016,2017,failed,0,0
310,2016,2017,failed,0,0
316,2016,2017,failed,0,0
317,2016,2017,failed,0,0
325,2016,2017,failed,0,0.052
338,2016,2017,failed,0,0.001
339,2016,2017,failed,0,0.002
340,2016,2017,failed,0,0.009
341,2016,2017,failed,0,0
343,2016,2017,failed,0,0.011
344,2016,2017,failed,0,0.001
346,2016,2017,failed,0,0
349,2016,2017,failed,0,0
350,2016,2017,failed,0,0
352,2016,2017,failed,0,0.001
355,2016,2017,failed,0,0.001
359,2016,2017,failed,0,0.007
360,2016,2017,failed,0,0.003
365,2016,2017,failed,0,0.041
366,2016,2017,failed,0,0
367,2016,2017,failed,0,0
368,2016,2017,failed,0,0
369,2016,2017,failed,0,0.01
370,2016,2017,failed,0,0.004
371,2016,2017,failed,0,0.014
372,2016,2017,failed,0,0
373,2016,2017,failed,0,0.013
375,2016,2017,failed,0,0
380,2016,2017,failed,0,0
385,2016,2017,failed,0,0
390,2016,2017,failed,0,0
395,2016,2017,failed,0,0
402,2016,2017,failed,0,0
404,2016,2017,failed,0,0.06
411,2016,2017,failed,0,0.006
420,2016,2017,failed,0,0.027
432,2016,2017,failed,0,0.014
433,2016,2017,failed,0,0.002
434,2016,2017,failed,0,0.015
435,2016,2017,failed,0,0.013
436,2016,2017,failed,0,0.005
437,2016,2017,failed,0,0.013
438,2016,2017,failed,0,0.018
439,2016,2017,failed,0,0.072
450,2016,2017,failed,0,0.009
451,2016,2017,failed,0,0.016
452,2016,2017,failed,0,0.003
461,2016,2017,failed,0,0.007
471,2016,2017,failed,0,0.05
475,2016,2017,failed,0,0.035
481,2016,2017,failed,0,0.005
482,2016,2017,failed,0,0.04
483,2016,2017,failed,0,0.044
484,2016,2017,failed,0,0.013
490,2016,2017,failed,0,0.042
500,2016,2017,failed,0,0.013
501,2016,2017,failed,0,0.007
510,2016,2017,failed,0,0.001
516,2016,2017,failed,0,0.129
517,2016,2017,failed,0,0.006
520,2016,2017,failed,0,0.067
522,2016,2017,failed,0,0.007
530,2016,2017,failed,0,0.003
531,2016,2017,failed,0,0.022
540,2016,2017,failed,0,0.002
541,2016,2017,failed,0,0.004
551,2016,2017,failed,0,0.012
552,2016,2017,failed,0,0.02
553,2016,2017,failed,0,0.013
560,2016,2017,failed,0,0.003
565,2016,2017,failed,0,0.008
570,2016,2017,failed,0,0.108
571,2016,2017,failed,0,0
572,2016,2017,failed,0,0.003
580,2016,2017,failed,0,0.006
581,2016,2017,failed,0,0.01
590,2016,2017,failed,0,0
600,2016,2017,failed,0,0.001
615,2016,2017,failed,0,0.008
616,2016,2017,failed,0,0.002
620,2016,2017,failed,0,0.015
625,2016,2017,failed,0,0.041
626,2016,2017,failed,0,0.03
630,2016,2017,failed,0,0.045
640,2016,2017,failed,0,0.161
645,2016,2017,failed,0,0.017
651,2016,2017,failed,0,0.037
652,2016,2017,failed,0,0.054
660,2016,2017,failed,0,0.016
663,2016,2017,failed,0,0.001
666,2016,2017,failed,0,0.001
670,2016,2017,failed,0,0.002
678,2016,2017,failed,0,0.04
690,2016,2017,failed,0,0.001
692,2016,2017,failed,0,0.013
694,2016,2017,failed,0,0.007
696,2016,2017,failed,0,0.01
698,2016,2017,failed,0,0.011
700,2016,2017,failed,0,0.023
701,2016,2017,failed,0,0.005
702,2016,2017,failed,0,0.001
703,2016,2017,failed,0,0.001
704,2016,2017,failed,0,0.054
705,2016,2017,failed,0,0
710,2016,2017,failed,0,0.02
712,2016,2017,failed,0,0
731,2016,2017,failed,0,0
732,2016,2017,failed,0,0.001
740,2016,2017,failed,0,0
750,2016,2017,failed,0,0.009
760,2016,2017,failed,0,0.002
770,2016,2017,failed,0,0.02
771,2016,2017,failed,0,0.009
775,2016,2017,failed,0,0.019
780,2016,2017,failed,0,0.001
781,2016,2017,failed,0,0.017
790,2016,2017,failed,0,0.024
800,2016,2017,failed,0,0.083
811,2016,2017,failed,0,0.01
812,2016,2017,failed,0,0.002
816,2016,2017,failed,0,0
820,2016,2017,failed,0,0
830,2016,2017,failed,0,0.001
840,2016,2017,failed,0,0.032
850,2016,2017,failed,0,0.003
860,2016,2017,failed,0,0.013
900,2016,2017,failed,0,0.001
910,2016,2017,failed,0,0.068
920,2016,2017,failed,0,0
940,2016,2017,failed,0,0.013
950,2016,2017,failed,0,0.012
2,2017,2018,failed,0,0.002585468792198967
20,2017,2018,failed,0,3.3299824076401106e-5
40,2017,2018,failed,0,0.008643705735210809
41,2017,2018,failed,0,0.017763600708629795
42,2017,2018,failed,0,0.006017070336524629
51,2017,2018,failed,0,0.002773371527369038
52,2017,2018,failed,0,6.0708979385856576e-5
53,2017,2018,failed,0,2.118432078573618e-4
70,2017,2018,failed,0,0.005270657989813483
90,2017,2018,failed,0,0.015544112031715901
